LONGITUDE,LATITUDE,LAND_USE_CLASS_0,LAND_USE_CLASS_1,LAND_USE_CLASS_2,LAND_USE_CLASS_3,LAND_USE_CLASS_4
24.1,50.5,0.0,0.0,0.0,1.0,0.0
24.1,50.6,0.0,0.05,0.05,0.9,0.0
24.1,50.7,0.0,0.0,0.0,1.0,0.0
24.1,50.8,0.0,0.0,0.0,1.0,0.0
24.1,50.9,0.0,1.0,0.0,0.0,0.0
24.1,51.0,0.0,1.0,0.0,0.0,0.0
24.1,51.1,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0
24.1,51.2,0.05,0.4,0.15,0.3,0.1
24.1,51.3,0.0,0.7222222222222222,0.0,0.2777777777777778,0.0
24.1,51.4,0.0,0.3333333333333333,0.6111111111111112,0.0,0.05555555555555555
24.1,51.5,0.0,0.4583333333333333,0.125,0.4166666666666667,0.0
24.1,51.6,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0
24.2,47.9,0.0,1.0,0.0,0.0,0.0
24.2,48.0,0.09090909090909091,0.6363636363636364,0.045454545454545456,0.0,0.22727272727272727
24.2,48.1,0.0,0.64,0.36,0.0,0.0
24.2,48.2,0.0,1.0,0.0,0.0,0.0
24.2,48.3,0.0,1.0,0.0,0.0,0.0
24.2,48.4,0.0,1.0,0.0,0.0,0.0
24.2,48.5,0.0,1.0,0.0,0.0,0.0
24.2,48.6,0.0,1.0,0.0,0.0,0.0
24.2,48.7,0.0,1.0,0.0,0.0,0.0
24.2,48.8,0.0,0.34782608695652173,0.17391304347826086,0.0,0.4782608695652174
24.2,48.9,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
24.2,49.0,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143
24.2,49.1,0.0,0.4,0.0,0.6,0.0
24.2,49.2,0.0,0.0,0.0,1.0,0.0
24.2,49.3,0.0,0.0,0.0,1.0,0.0
24.2,49.4,0.0625,0.4375,0.125,0.375,0.0
24.2,49.5,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0
24.2,49.6,0.0,0.8947368421052632,0.0,0.10526315789473684,0.0
24.2,49.7,0.0,0.15384615384615385,0.038461538461538464,0.46153846153846156,0.34615384615384615
24.2,49.8,0.0,0.045454545454545456,0.0,0.7272727272727273,0.22727272727272727
24.2,49.9,0.13043478260869565,0.30434782608695654,0.43478260869565216,0.13043478260869565,0.0
24.2,50.0,0.0,0.0,0.0,1.0,0.0
24.2,50.1,0.0,0.0,0.0,1.0,0.0
24.2,50.2,0.0,0.5833333333333334,0.375,0.041666666666666664,0.0
24.2,50.3,0.0,0.1111111111111111,0.0,0.2777777777777778,0.6111111111111112
24.2,50.4,0.0,0.05263157894736842,0.0,0.6842105263157895,0.2631578947368421
24.2,50.5,0.0,0.0,0.0,1.0,0.0
24.2,50.6,0.0,0.13333333333333333,0.0,0.8666666666666667,0.0
24.2,50.7,0.0,0.047619047619047616,0.0,0.9523809523809523,0.0
24.2,50.8,0.0,0.631578947368421,0.0,0.3684210526315789,0.0
24.2,50.9,0.0,1.0,0.0,0.0,0.0
24.2,51.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.0
24.2,51.1,0.0,0.0,0.21739130434782608,0.782608695652174,0.0
24.2,51.2,0.0,0.0,0.0,1.0,0.0
24.2,51.3,0.0,1.0,0.0,0.0,0.0
24.2,51.4,0.0,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.0
24.2,51.5,0.0,0.0,1.0,0.0,0.0
24.2,51.6,0.0,0.6666666666666666,0.14285714285714285,0.19047619047619047,0.0
24.2,51.7,0.0,0.96,0.0,0.04,0.0
24.3,47.9,0.0,0.84,0.16,0.0,0.0
24.3,48.0,0.0,0.9047619047619048,0.09523809523809523,0.0,0.0
24.3,48.1,0.0,0.6190476190476191,0.38095238095238093,0.0,0.0
24.3,48.2,0.0,0.96,0.04,0.0,0.0
24.3,48.3,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0
24.3,48.4,0.0,1.0,0.0,0.0,0.0
24.3,48.5,0.0,0.8,0.08,0.0,0.12
24.3,48.6,0.0,1.0,0.0,0.0,0.0
24.3,48.7,0.0,0.56,0.08,0.0,0.36
24.3,48.8,0.0,1.0,0.0,0.0,0.0
24.3,48.9,0.0,0.0,0.2,0.08,0.72
24.3,49.0,0.0,0.0,0.12,0.08,0.8
24.3,49.1,0.0,0.0,0.19047619047619047,0.09523809523809523,0.7142857142857143
24.3,49.2,0.0,0.16,0.16,0.52,0.16
24.3,49.3,0.0,0.15,0.0,0.85,0.0
24.3,49.4,0.0,0.12,0.2,0.0,0.68
24.3,49.5,0.0,0.0,0.0,1.0,0.0
24.3,49.6,0.0,0.125,0.0,0.8333333333333334,0.041666666666666664
24.3,49.7,0.0,0.12,0.08,0.8,0.0
24.3,49.8,0.0,0.0,0.0,1.0,0.0
24.3,49.9,0.0,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.6153846153846154
24.3,50.0,0.0,0.0,0.0,1.0,0.0
24.3,50.1,0.0,0.08,0.0,0.88,0.04
24.3,50.2,0.0,1.0,0.0,0.0,0.0
24.3,50.3,0.0,0.0,0.9545454545454546,0.045454545454545456,0.0
24.3,50.4,0.28,0.36,0.04,0.28,0.04
24.3,50.5,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523
24.3,50.6,0.0,0.08,0.0,0.92,0.0
24.3,50.7,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0
24.3,50.8,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
24.3,50.9,0.0,0.28,0.72,0.0,0.0
24.3,51.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0
24.3,51.1,0.0,0.76,0.24,0.0,0.0
24.3,51.2,0.19047619047619047,0.3333333333333333,0.2857142857142857,0.0,0.19047619047619047
24.3,51.3,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0
24.3,51.4,0.0,0.8421052631578947,0.15789473684210525,0.0,0.0
24.3,51.5,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0
24.3,51.6,0.0,0.5263157894736842,0.47368421052631576,0.0,0.0
24.3,51.7,0.0,0.375,0.625,0.0,0.0
24.3,51.8,0.0,1.0,0.0,0.0,0.0
24.3,51.9,0.0,0.0,0.0,1.0,0.0
24.4,47.9,0.0,1.0,0.0,0.0,0.0
24.4,48.0,0.0,1.0,0.0,0.0,0.0
24.4,48.1,0.0,0.6875,0.3125,0.0,0.0
24.4,48.2,0.0,0.9047619047619048,0.09523809523809523,0.0,0.0
24.4,48.3,0.0,0.6190476190476191,0.38095238095238093,0.0,0.0
24.4,48.4,0.0,1.0,0.0,0.0,0.0
24.4,48.5,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0
24.4,48.6,0.0,0.84,0.16,0.0,0.0
24.4,48.7,0.0,0.5416666666666666,0.125,0.3333333333333333,0.0
24.4,48.8,0.0,0.5263157894736842,0.0,0.47368421052631576,0.0
24.4,48.9,0.0,1.0,0.0,0.0,0.0
24.4,49.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667
24.4,49.1,0.0,0.1,0.0,0.85,0.05
24.4,49.2,0.0,0.9,0.05,0.0,0.05
24.4,49.3,0.0,0.92,0.0,0.08,0.0
24.4,49.4,0.0,0.0,0.0,1.0,0.0
24.4,49.5,0.05,0.0,0.0,0.95,0.0
24.4,49.6,0.0,0.72,0.12,0.16,0.0
24.4,49.7,0.0,1.0,0.0,0.0,0.0
24.4,49.8,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664
24.4,49.9,0.0,0.0,0.0,1.0,0.0
24.4,50.0,0.0,0.0,0.0,1.0,0.0
24.4,50.1,0.0,0.9,0.1,0.0,0.0
24.4,50.2,0.3125,0.125,0.1875,0.375,0.0
24.4,50.3,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0
24.4,50.4,0.0,0.0,0.0,0.8125,0.1875
24.4,50.5,0.0,0.0,0.0,1.0,0.0
24.4,50.6,0.0,1.0,0.0,0.0,0.0
24.4,50.7,0.0,0.0,0.0,1.0,0.0
24.4,50.8,0.0,0.045454545454545456,0.0,0.9545454545454546,0.0
24.4,50.9,0.0,0.14285714285714285,0.0,0.8095238095238095,0.047619047619047616
24.4,51.0,0.0,0.0,0.0,1.0,0.0
24.4,51.1,0.0,1.0,0.0,0.0,0.0
24.4,51.2,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0
24.4,51.3,0.0,0.0,0.0,1.0,0.0
24.4,51.4,0.0,0.047619047619047616,0.47619047619047616,0.19047619047619047,0.2857142857142857
24.4,51.5,0.0,1.0,0.0,0.0,0.0
24.4,51.6,0.0,0.0,0.25,0.75,0.0
24.4,51.7,0.0,0.0,0.5416666666666666,0.4583333333333333,0.0
24.4,51.8,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0
24.4,51.9,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
24.5,48.0,0.0,0.8636363636363636,0.13636363636363635,0.0,0.0
24.5,48.1,0.0,1.0,0.0,0.0,0.0
24.5,48.2,0.0,1.0,0.0,0.0,0.0
24.5,48.3,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0
24.5,48.4,0.0,0.88,0.12,0.0,0.0
24.5,48.5,0.0,1.0,0.0,0.0,0.0
24.5,48.6,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.5833333333333334,0.25
24.5,48.7,0.0,0.0,0.0,0.5625,0.4375
24.5,48.8,0.047619047619047616,0.6666666666666666,0.0,0.23809523809523808,0.047619047619047616
24.5,48.9,0.0,1.0,0.0,0.0,0.0
24.5,49.0,0.0,0.17391304347826086,0.08695652173913043,0.391304347826087,0.34782608695652173
24.5,49.1,0.0,0.88,0.12,0.0,0.0
24.5,49.2,0.0,0.0,0.0,1.0,0.0
24.5,49.3,0.05263157894736842,0.0,0.05263157894736842,0.47368421052631576,0.42105263157894735
24.5,49.4,0.0,0.058823529411764705,0.0,0.9411764705882353,0.0
24.5,49.5,0.0,1.0,0.0,0.0,0.0
24.5,49.6,0.0,1.0,0.0,0.0,0.0
24.5,49.7,0.0,0.0,0.0,0.9545454545454546,0.045454545454545456
24.5,49.8,0.0,0.0,0.0,1.0,0.0
24.5,49.9,0.0,0.4375,0.5,0.0625,0.0
24.5,50.0,0.0,0.0,0.0,1.0,0.0
24.5,50.1,0.0,0.8235294117647058,0.17647058823529413,0.0,0.0
24.5,50.2,0.0,0.2916666666666667,0.0,0.5,0.20833333333333334
24.5,50.3,0.0,0.56,0.04,0.4,0.0
24.5,50.4,0.0,0.8181818181818182,0.0,0.18181818181818182,0.0
24.5,50.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
24.5,50.6,0.0,0.0,0.0,1.0,0.0
24.5,50.7,0.0,0.0,0.0,1.0,0.0
24.5,50.8,0.0,0.25,0.0,0.75,0.0
24.5,50.9,0.0,0.0,0.17647058823529413,0.8235294117647058,0.0
24.5,51.0,0.0,0.0,0.0,0.7391304347826086,0.2608695652173913
24.5,51.1,0.0,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.0
24.5,51.2,0.0,0.4,0.28,0.32,0.0
24.5,51.3,0.0,0.15,0.05,0.8,0.0
24.5,51.4,0.0,0.0,0.0,1.0,0.0
24.5,51.5,0.0,1.0,0.0,0.0,0.0
24.5,51.6,0.0,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667
24.5,51.7,0.0,0.0,0.7894736842105263,0.05263157894736842,0.15789473684210525
24.5,51.8,0.0,0.375,0.625,0.0,0.0
24.5,51.9,0.0,0.42105263157894735,0.05263157894736842,0.5263157894736842,0.0
24.6,47.9,0.0,0.96,0.04,0.0,0.0
24.6,48.0,0.0,1.0,0.0,0.0,0.0
24.6,48.1,0.0,0.88,0.12,0.0,0.0
24.6,48.2,0.0,1.0,0.0,0.0,0.0
24.6,48.3,0.0,1.0,0.0,0.0,0.0
24.6,48.4,0.0,0.0,0.0,0.0,1.0
24.6,48.5,0.041666666666666664,0.3333333333333333,0.0,0.0,0.625
24.6,48.6,0.0,0.5,0.5,0.0,0.0
24.6,48.7,0.0,0.0,0.05263157894736842,0.42105263157894735,0.5263157894736842
24.6,48.8,0.0,0.0,0.0,0.5,0.5
24.6,48.9,0.0,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.19047619047619047
24.6,49.0,0.0,0.6,0.0,0.05,0.35
24.6,49.1,0.058823529411764705,0.11764705882352941,0.0,0.8235294117647058,0.0
24.6,49.2,0.0,0.041666666666666664,0.0,0.6666666666666666,0.2916666666666667
24.6,49.3,0.0,0.0,0.0,0.28,0.72
24.6,49.4,0.0,0.0,0.0,0.058823529411764705,0.9411764705882353
24.6,49.5,0.0,0.631578947368421,0.0,0.3684210526315789,0.0
24.6,49.6,0.0,0.0,0.0,0.8636363636363636,0.13636363636363635
24.6,49.7,0.0,0.8,0.0,0.2,0.0
24.6,49.8,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0
24.6,49.9,0.0,0.0,0.0,1.0,0.0
24.6,50.0,0.0,0.0,0.0,1.0,0.0
24.6,50.1,0.0,1.0,0.0,0.0,0.0
24.6,50.2,0.0,0.4583333333333333,0.20833333333333334,0.25,0.08333333333333333
24.6,50.3,0.0,0.0,0.058823529411764705,0.7647058823529411,0.17647058823529413
24.6,50.4,0.0,0.8421052631578947,0.0,0.15789473684210525,0.0
24.6,50.5,0.0,0.0,0.0,1.0,0.0
24.6,50.6,0.0,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0
24.6,50.7,0.0,0.0,0.04,0.96,0.0
24.6,50.8,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
24.6,50.9,0.0,1.0,0.0,0.0,0.0
24.6,51.0,0.0,0.4,0.1,0.5,0.0
24.6,51.1,0.0,0.0,0.045454545454545456,0.8636363636363636,0.09090909090909091
24.6,51.2,0.0,0.52,0.4,0.04,0.04
24.6,51.3,0.0,0.25,0.25,0.5,0.0
24.6,51.4,0.0,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.0
24.6,51.5,0.0,1.0,0.0,0.0,0.0
24.6,51.6,0.0,0.42857142857142855,0.3333333333333333,0.23809523809523808,0.0
24.6,51.7,0.0,0.0,0.84,0.12,0.04
24.6,51.8,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0
24.6,51.9,0.0,0.7777777777777778,0.16666666666666666,0.0,0.05555555555555555
24.7,47.9,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0
24.7,48.0,0.0,1.0,0.0,0.0,0.0
24.7,48.1,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0
24.7,48.2,0.0,0.38095238095238093,0.5238095238095238,0.0,0.09523809523809523
24.7,48.3,0.0,1.0,0.0,0.0,0.0
24.7,48.4,0.0,1.0,0.0,0.0,0.0
24.7,48.5,0.0,0.2,0.28,0.0,0.52
24.7,48.6,0.0,0.375,0.5,0.125,0.0
24.7,48.7,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0
24.7,48.8,0.0,0.16,0.28,0.24,0.32
24.7,48.9,0.0,0.11764705882352941,0.0,0.0,0.8823529411764706
24.7,49.0,0.0,0.0,0.0,0.75,0.25
24.7,49.1,0.0,0.47619047619047616,0.0,0.5238095238095238,0.0
24.7,49.2,0.0,0.0,0.0,0.42105263157894735,0.5789473684210527
24.7,49.3,0.0,0.3333333333333333,0.047619047619047616,0.6190476190476191,0.0
24.7,49.4,0.0,0.16666666666666666,0.0,0.7083333333333334,0.125
24.7,49.5,0.0,0.25,0.0,0.75,0.0
24.7,49.6,0.0,0.7647058823529411,0.0,0.23529411764705882,0.0
24.7,49.7,0.0,0.76,0.0,0.24,0.0
24.7,49.8,0.0,0.0,0.0,1.0,0.0
24.7,49.9,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
24.7,50.0,0.0,0.0,0.0,1.0,0.0
24.7,50.1,0.0,1.0,0.0,0.0,0.0
24.7,50.2,0.0,0.0,0.05555555555555555,0.2222222222222222,0.7222222222222222
24.7,50.3,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0
24.7,50.4,0.0,0.0,0.0,1.0,0.0
24.7,50.5,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529
24.7,50.6,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842
24.7,50.7,0.0,0.0,0.08,0.6,0.32
24.7,50.8,0.0,0.55,0.0,0.45,0.0
24.7,50.9,0.0,0.0,0.0,1.0,0.0
24.7,51.0,0.0,0.0,0.0,1.0,0.0
24.7,51.1,0.0,0.32,0.24,0.44,0.0
24.7,51.2,0.0,0.0,0.0,0.0,1.0
24.7,51.3,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
24.7,51.4,0.0,0.3,0.0,0.7,0.0
24.7,51.5,0.0,0.0,0.0,1.0,0.0
24.7,51.6,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0
24.7,51.7,0.0,1.0,0.0,0.0,0.0
24.7,51.8,0.0,1.0,0.0,0.0,0.0
24.7,51.9,0.0,0.20833333333333334,0.625,0.125,0.041666666666666664
24.8,47.8,0.0,1.0,0.0,0.0,0.0
24.8,47.9,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0
24.8,48.0,0.0,1.0,0.0,0.0,0.0
24.8,48.1,0.0,0.6818181818181818,0.3181818181818182,0.0,0.0
24.8,48.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
24.8,48.3,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0
24.8,48.4,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
24.8,48.5,0.0,1.0,0.0,0.0,0.0
24.8,48.6,0.0,1.0,0.0,0.0,0.0
24.8,48.7,0.0,0.48,0.0,0.52,0.0
24.8,48.8,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0
24.8,48.9,0.047619047619047616,0.0,0.0,0.8095238095238095,0.14285714285714285
24.8,49.0,0.0,0.041666666666666664,0.0,0.9583333333333334,0.0
24.8,49.1,0.0,0.65,0.3,0.05,0.0
24.8,49.2,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664
24.8,49.3,0.0,0.0,0.0,0.6875,0.3125
24.8,49.4,0.0,0.36,0.04,0.24,0.36
24.8,49.5,0.0,0.6086956521739131,0.0,0.34782608695652173,0.043478260869565216
24.8,49.6,0.0,0.0,0.0,1.0,0.0
24.8,49.7,0.0,0.08,0.0,0.92,0.0
24.8,49.8,0.0,1.0,0.0,0.0,0.0
24.8,49.9,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
24.8,50.0,0.0,1.0,0.0,0.0,0.0
24.8,50.1,0.0,0.21052631578947367,0.10526315789473684,0.631578947368421,0.05263157894736842
24.8,50.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
24.8,50.3,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.6190476190476191,0.0
24.8,50.4,0.0,0.2631578947368421,0.0,0.7368421052631579,0.0
24.8,50.5,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.47619047619047616,0.047619047619047616
24.8,50.6,0.0,1.0,0.0,0.0,0.0
24.8,50.7,0.0,0.0,0.0,1.0,0.0
24.8,50.8,0.0,0.0,0.0,1.0,0.0
24.8,50.9,0.0,0.043478260869565216,0.0,0.9565217391304348,0.0
24.8,51.0,0.0,0.0,0.17647058823529413,0.8235294117647058,0.0
24.8,51.1,0.0,0.76,0.0,0.24,0.0
24.8,51.2,0.0,0.5,0.0,0.5,0.0
24.8,51.3,0.0,1.0,0.0,0.0,0.0
24.8,51.4,0.08,0.28,0.08,0.52,0.04
24.8,51.5,0.0,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444
24.8,51.6,0.0,0.0,0.42105263157894735,0.5789473684210527,0.0
24.8,51.7,0.0,0.0,1.0,0.0,0.0
24.8,51.8,0.0,0.05263157894736842,0.8421052631578947,0.10526315789473684,0.0
24.8,51.9,0.0,1.0,0.0,0.0,0.0
24.9,47.7,0.0,1.0,0.0,0.0,0.0
24.9,47.8,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0
24.9,47.9,0.0,0.68,0.32,0.0,0.0
24.9,48.0,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0
24.9,48.1,0.0,0.5625,0.4375,0.0,0.0
24.9,48.2,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0
24.9,48.3,0.0,0.631578947368421,0.3157894736842105,0.0,0.05263157894736842
24.9,48.4,0.0,0.09090909090909091,0.5909090909090909,0.0,0.3181818181818182
24.9,48.5,0.0,0.42105263157894735,0.05263157894736842,0.5263157894736842,0.0
24.9,48.6,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
24.9,48.7,0.0,0.4090909090909091,0.0,0.5909090909090909,0.0
24.9,48.8,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857
24.9,48.9,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0
24.9,49.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
24.9,49.1,0.0,0.0,0.0,1.0,0.0
24.9,49.2,0.0,0.0,0.0,1.0,0.0
24.9,49.3,0.0,0.8636363636363636,0.0,0.13636363636363635,0.0
24.9,49.4,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0
24.9,49.5,0.0,0.0,0.0,1.0,0.0
24.9,49.6,0.0,0.7647058823529411,0.058823529411764705,0.17647058823529413,0.0
24.9,49.7,0.0,0.44,0.16,0.4,0.0
24.9,49.8,0.0,0.06666666666666667,0.0,0.0,0.9333333333333333
24.9,49.9,0.0,0.16,0.0,0.84,0.0
24.9,50.0,0.0,0.0,0.0,1.0,0.0
24.9,50.1,0.0,0.45,0.55,0.0,0.0
24.9,50.2,0.0,1.0,0.0,0.0,0.0
24.9,50.3,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0
24.9,50.4,0.0,1.0,0.0,0.0,0.0
24.9,50.5,0.0625,0.0625,0.125,0.125,0.625
24.9,50.6,0.0,0.0,0.08,0.84,0.08
24.9,50.7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0
24.9,50.8,0.0,0.0,0.0,1.0,0.0
24.9,50.9,0.0,0.0,0.08,0.92,0.0
24.9,51.0,0.0,0.3125,0.5625,0.125,0.0
24.9,51.1,0.0,0.0,0.0,1.0,0.0
24.9,51.2,0.0,1.0,0.0,0.0,0.0
24.9,51.3,0.0,1.0,0.0,0.0,0.0
24.9,51.4,0.0,1.0,0.0,0.0,0.0
24.9,51.5,0.0,1.0,0.0,0.0,0.0
24.9,51.6,0.0,0.04,0.2,0.76,0.0
24.9,51.7,0.0,1.0,0.0,0.0,0.0
24.9,51.8,0.0,0.2,0.8,0.0,0.0
24.9,51.9,0.0,1.0,0.0,0.0,0.0
25.0,47.7,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0
25.0,47.8,0.0,0.5909090909090909,0.4090909090909091,0.0,0.0
25.0,47.9,0.0,1.0,0.0,0.0,0.0
25.0,48.0,0.0,0.15,0.85,0.0,0.0
25.0,48.1,0.0,0.5909090909090909,0.4090909090909091,0.0,0.0
25.0,48.2,0.0,0.5652173913043478,0.43478260869565216,0.0,0.0
25.0,48.3,0.0,0.6363636363636364,0.18181818181818182,0.0,0.18181818181818182
25.0,48.4,0.0,0.2857142857142857,0.6190476190476191,0.09523809523809523,0.0
25.0,48.5,0.0,0.21052631578947367,0.05263157894736842,0.2631578947368421,0.47368421052631576
25.0,48.6,0.0,0.0,0.0,1.0,0.0
25.0,48.7,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0
25.0,48.8,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091
25.0,48.9,0.0,0.0,0.0,0.21052631578947367,0.7894736842105263
25.0,49.0,0.0,0.0,0.0,1.0,0.0
25.0,49.1,0.0,0.15,0.0,0.85,0.0
25.0,49.2,0.0,1.0,0.0,0.0,0.0
25.0,49.3,0.0,0.0,0.0,0.9523809523809523,0.047619047619047616
25.0,49.4,0.0,0.09523809523809523,0.047619047619047616,0.5714285714285714,0.2857142857142857
25.0,49.5,0.0,0.24,0.24,0.2,0.32
25.0,49.6,0.0,0.29411764705882354,0.0,0.7058823529411765,0.0
25.0,49.7,0.0,0.0,0.0,1.0,0.0
25.0,49.8,0.0,0.875,0.125,0.0,0.0
25.0,49.9,0.0,1.0,0.0,0.0,0.0
25.0,50.0,0.0,0.0,0.0,1.0,0.0
25.0,50.1,0.0,1.0,0.0,0.0,0.0
25.0,50.2,0.0,0.3684210526315789,0.631578947368421,0.0,0.0
25.0,50.3,0.0,0.0,0.0,0.8095238095238095,0.19047619047619047
25.0,50.4,0.0,0.5,0.0,0.5,0.0
25.0,50.5,0.0,0.42857142857142855,0.047619047619047616,0.5238095238095238,0.0
25.0,50.6,0.0,0.05263157894736842,0.10526315789473684,0.8421052631578947,0.0
25.0,50.7,0.0,0.0,0.0,1.0,0.0
25.0,50.8,0.0,0.0,0.0,1.0,0.0
25.0,50.9,0.0,0.12,0.16,0.72,0.0
25.0,51.0,0.0,0.125,0.25,0.625,0.0
25.0,51.1,0.0,0.20833333333333334,0.0,0.7083333333333334,0.08333333333333333
25.0,51.2,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0
25.0,51.3,0.0,1.0,0.0,0.0,0.0
25.0,51.4,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.7222222222222222
25.0,51.5,0.0,1.0,0.0,0.0,0.0
25.0,51.6,0.0,0.3157894736842105,0.0,0.6842105263157895,0.0
25.0,51.7,0.0,0.0,0.09523809523809523,0.9047619047619048,0.0
25.0,51.8,0.0,0.75,0.125,0.0,0.125
25.0,51.9,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0
25.1,47.8,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0
25.1,47.9,0.0,0.68,0.32,0.0,0.0
25.1,48.0,0.0,0.3157894736842105,0.6842105263157895,0.0,0.0
25.1,48.1,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0
25.1,48.2,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0
25.1,48.3,0.0,0.9166666666666666,0.0,0.0,0.08333333333333333
25.1,48.4,0.0,1.0,0.0,0.0,0.0
25.1,48.5,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.21052631578947367
25.1,48.6,0.0,1.0,0.0,0.0,0.0
25.1,48.7,0.0,0.07692307692307693,0.0,0.8461538461538461,0.07692307692307693
25.1,48.8,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842
25.1,48.9,0.0,0.25,0.0,0.35,0.4
25.1,49.0,0.0,0.85,0.0,0.15,0.0
25.1,49.1,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0
25.1,49.2,0.0,0.92,0.04,0.04,0.0
25.1,49.3,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667
25.1,49.4,0.0,0.12,0.12,0.44,0.32
25.1,49.5,0.0,0.0,0.0,1.0,0.0
25.1,49.6,0.0,0.0,0.0,0.95,0.05
25.1,49.7,0.0,0.0,0.0,1.0,0.0
25.1,49.8,0.0,1.0,0.0,0.0,0.0
25.1,49.9,0.04,0.68,0.28,0.0,0.0
25.1,50.0,0.0,0.0,0.0,1.0,0.0
25.1,50.1,0.045454545454545456,0.13636363636363635,0.4090909090909091,0.22727272727272727,0.18181818181818182
25.1,50.2,0.0,1.0,0.0,0.0,0.0
25.1,50.3,0.0,0.5,0.0,0.4375,0.0625
25.1,50.4,0.0,0.0,0.041666666666666664,0.875,0.08333333333333333
25.1,50.5,0.0625,0.0,0.125,0.8125,0.0
25.1,50.6,0.0,0.0,0.0,1.0,0.0
25.1,50.7,0.0,0.0,0.0,1.0,0.0
25.1,50.8,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842
25.1,50.9,0.0,0.2,0.0,0.8,0.0
